"genus_name","family_name","order_name","class_name","phylum_name","kingdom_name"
"Telophorus","Malaconotidae","Passeriformes","Aves","Chordata","Metazoa"
"Telotrematocara","Cichlidae","Cichliformes","Actinopteri","Chordata","Metazoa"
"Temnocora","Liparidae","Perciformes","Actinopteri","Chordata","Metazoa"
"Temnurus","Corvidae","Passeriformes","Aves","Chordata","Metazoa"
"Tenebrosternarchus","Apteronotidae","Gymnotiformes","Actinopteri","Chordata","Metazoa"
"Tenellus","Doradidae","Siluriformes","Actinopteri","Chordata","Metazoa"
"Tenrec","Tenrecidae",,"Mammalia","Chordata","Metazoa"
"Tentoriceps","Trichiuridae","Scombriformes","Actinopteri","Chordata","Metazoa"
"Tenualosa","Clupeidae","Clupeiformes","Actinopteri","Chordata","Metazoa"
"Tenuidactylus","Gekkonidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Tephrinectes","Paralichthyidae","Pleuronectiformes","Actinopteri","Chordata","Metazoa"
"Tephrodornis","Prionopidae","Passeriformes","Aves","Chordata","Metazoa"
"Tephrozosterops","Zosteropidae","Passeriformes","Aves","Chordata","Metazoa"
"Tepuihyla","Hylidae","Anura","Amphibia","Chordata","Metazoa"
"Teramulus","Atherinidae","Atheriniformes","Actinopteri","Chordata","Metazoa"
"Terapon","Terapontidae","Centrarchiformes","Actinopteri","Chordata","Metazoa"
"Terathopius","Accipitridae","Accipitriformes","Aves","Chordata","Metazoa"
"Teratohyla","Centrolenidae","Anura","Amphibia","Chordata","Metazoa"
"Teratolepis","Gekkonidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Teratoscincus","Sphaerodactylidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Terelabrus","Labridae","Labriformes","Actinopteri","Chordata","Metazoa"
"Terenotriccus","Tyrannidae","Passeriformes","Aves","Chordata","Metazoa"
"Terenura","Thamnophilidae","Passeriformes","Aves","Chordata","Metazoa"
"Teretistris","Parulidae","Passeriformes","Aves","Chordata","Metazoa"
"Teretrurus","Uropeltidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Terpsiphone","Monarchidae","Passeriformes","Aves","Chordata","Metazoa"
"Terranatos","Rivulidae","Cyprinodontiformes","Actinopteri","Chordata","Metazoa"
"Terrapene","Emydidae","Testudines",,"Chordata","Metazoa"
"Terricola","Cricetidae","Rodentia","Mammalia","Chordata","Metazoa"
"Tersina","Fringillidae","Passeriformes","Aves","Chordata","Metazoa"
"Tesia","Sylviidae","Passeriformes","Aves","Chordata","Metazoa"
"Testudo","Testudinidae","Testudines",,"Chordata","Metazoa"
"Tetrabrachium","Tetrabrachiidae","Lophiiformes","Actinopteri","Chordata","Metazoa"
"Tetracamphilius","Amphiliidae","Siluriformes","Actinopteri","Chordata","Metazoa"
"Tetracerus","Bovidae","Artiodactyla","Mammalia","Chordata","Metazoa"
"Tetracheilostoma","Leptotyphlopidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Tetractenos","Tetraodontidae","Tetraodontiformes","Actinopteri","Chordata","Metazoa"
"Tetradactylus","Gerrhosauridae","Squamata","Lepidosauria","Chordata","Metazoa"
"Tetragonopterus","Characidae","Characiformes","Actinopteri","Chordata","Metazoa"
"Tetragonurus","Tetragonuridae","Scombriformes","Actinopteri","Chordata","Metazoa"
"Tetranematichthys","Auchenipteridae","Siluriformes","Actinopteri","Chordata","Metazoa"
"Tetrao","Phasianidae","Galliformes","Aves","Chordata","Metazoa"
"Tetraodon","Tetraodontidae","Tetraodontiformes","Actinopteri","Chordata","Metazoa"
"Tetraogallus","Phasianidae","Galliformes","Aves","Chordata","Metazoa"
"Tetraophasis","Phasianidae","Galliformes","Aves","Chordata","Metazoa"
"Tetraprion","Hylidae","Anura","Amphibia","Chordata","Metazoa"
"Tetrapteryx","Gruidae","Gruiformes","Aves","Chordata","Metazoa"
"Tetrapturus","Istiophoridae","Istiophoriformes","Actinopteri","Chordata","Metazoa"
"Tetraroge","Tetrarogidae","Perciformes","Actinopteri","Chordata","Metazoa"
"Tetrastes","Phasianidae","Galliformes","Aves","Chordata","Metazoa"
"Tetrax","Otididae","Gruiformes","Aves","Chordata","Metazoa"
"Tetronarce","Torpedinidae","Torpediniformes","Chondrichthyes","Chordata","Metazoa"
"Tetrosomus","Ostraciidae","Tetraodontiformes","Actinopteri","Chordata","Metazoa"
"Teuchocercus","Gymnophthalmidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Tewara","Creediidae","Pempheriformes","Actinopteri","Chordata","Metazoa"
"Thalassarche","Diomedeidae","Procellariiformes","Aves","Chordata","Metazoa"
"Thalasseleotris","Thalasseleotrididae","Gobiiformes","Actinopteri","Chordata","Metazoa"
"Thalassenchelys","Congridae","Anguilliformes","Actinopteri","Chordata","Metazoa"
"Thalasseus","Laridae","Charadriiformes","Aves","Chordata","Metazoa"
"Thalassobathia","Ophidiidae","Ophidiiformes","Actinopteri","Chordata","Metazoa"
"Thalassoica","Procellariidae","Procellariiformes","Aves","Chordata","Metazoa"
"Thalassoma","Labridae","Labriformes","Actinopteri","Chordata","Metazoa"
"Thalassophis","Elapidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Thalassophryne","Batrachoididae","Batrachoidiformes","Actinopteri","Chordata","Metazoa"
"Thalassornis","Anatidae","Anseriformes","Aves","Chordata","Metazoa"
"Thaleichthys","Osmeridae","Osmeriformes","Actinopteri","Chordata","Metazoa"
"Thalia","Salpidae","Salpida","Thaliacea","Chordata","Metazoa"
"Thallomys","Muridae","Rodentia","Mammalia","Chordata","Metazoa"
"Thalpomys","Cricetidae","Rodentia","Mammalia","Chordata","Metazoa"
"Thalurania","Trochilidae","Apodiformes","Aves","Chordata","Metazoa"
"Thambetochen","Anatidae","Anseriformes","Aves","Chordata","Metazoa"
"Thamnaconus","Monacanthidae","Tetraodontiformes","Actinopteri","Chordata","Metazoa"
"Thamnistes","Thamnophilidae","Passeriformes","Aves","Chordata","Metazoa"
"Thamnodynastes","Dipsadidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Thamnolaea","Muscicapidae","Passeriformes","Aves","Chordata","Metazoa"
"Thamnolea","Muscicapidae","Passeriformes","Aves","Chordata","Metazoa"
"Thamnomanes","Thamnophilidae","Passeriformes","Aves","Chordata","Metazoa"
"Thamnomys","Muridae","Rodentia","Mammalia","Chordata","Metazoa"
"Thamnophilus","Thamnophilidae","Passeriformes","Aves","Chordata","Metazoa"
"Thamnophis","Colubridae","Squamata","Lepidosauria","Chordata","Metazoa"
"Thamnornis","Bernieridae","Passeriformes","Aves","Chordata","Metazoa"
"Thamnosophis","Lamprophiidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Thapsinillas","Pycnonotidae","Passeriformes","Aves","Chordata","Metazoa"
"Thaptomys","Cricetidae","Rodentia","Mammalia","Chordata","Metazoa"
"Thaumastura","Trochilidae","Apodiformes","Aves","Chordata","Metazoa"
"Thaumatichthys","Thaumatichthyidae","Lophiiformes","Actinopteri","Chordata","Metazoa"
"Thayeria","Characidae","Characiformes","Actinopteri","Chordata","Metazoa"
"Thecadactylus","Phyllodactylidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Thectocercus","Psittacidae","Psittaciformes","Aves","Chordata","Metazoa"
"Theloderma","Rhacophoridae","Anura","Amphibia","Chordata","Metazoa"
"Thelotornis","Colubridae","Squamata","Lepidosauria","Chordata","Metazoa"
"Theragra","Gadidae","Gadiformes","Actinopteri","Chordata","Metazoa"
"Therapon","Terapontidae","Centrarchiformes","Actinopteri","Chordata","Metazoa"
"Theraps","Cichlidae","Cichliformes","Actinopteri","Chordata","Metazoa"
"Theristicus","Threskiornithidae","Pelecaniformes","Aves","Chordata","Metazoa"
"Thermarces","Zoarcidae","Perciformes","Actinopteri","Chordata","Metazoa"
"Thermophis","Dipsadidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Theropithecus","Cercopithecidae","Primates","Mammalia","Chordata","Metazoa"
"Thescelocichla","Pycnonotidae","Passeriformes","Aves","Chordata","Metazoa"
"Thetys","Salpidae","Salpida","Thaliacea","Chordata","Metazoa"
"Thinocorus","Thinocoridae","Ciconiiformes","Aves","Chordata","Metazoa"
"Thinornis","Charadriidae","Charadriiformes","Aves","Chordata","Metazoa"
"Thlypopsis","Thraupidae","Passeriformes","Aves","Chordata","Metazoa"
"Thoburnia","Catostomidae","Cypriniformes","Actinopteri","Chordata","Metazoa"
"Thomasomys","Cricetidae","Rodentia","Mammalia","Chordata","Metazoa"
"Thomomys","Geomyidae","Rodentia","Mammalia","Chordata","Metazoa"
"Thoopterus","Pteropodidae","Chiroptera","Mammalia","Chordata","Metazoa"
"Thoracocharax","Gasteropelecidae","Characiformes","Actinopteri","Chordata","Metazoa"
"Thoracochromis","Cichlidae","Cichliformes","Actinopteri","Chordata","Metazoa"
"Thorichthys","Cichlidae","Cichliformes","Actinopteri","Chordata","Metazoa"
"Thorius","Plethodontidae","Caudata","Amphibia","Chordata","Metazoa"
"Thorogobius","Gobiidae","Gobiiformes","Actinopteri","Chordata","Metazoa"
"Thoropa","Cycloramphidae","Anura","Amphibia","Chordata","Metazoa"
"Thrasops","Colubridae","Squamata","Lepidosauria","Chordata","Metazoa"
"Thraupis","Thraupidae","Passeriformes","Aves","Chordata","Metazoa"
"Threnetes","Trochilidae","Apodiformes","Aves","Chordata","Metazoa"
"Threpterius","Chironemidae","Centrarchiformes","Actinopteri","Chordata","Metazoa"
"Threskiornis","Threskiornithidae","Pelecaniformes","Aves","Chordata","Metazoa"
"Thrichomys","Echimyidae","Rodentia","Mammalia","Chordata","Metazoa"
"Thripadectes","Furnariidae","Passeriformes","Aves","Chordata","Metazoa"
"Thripophaga","Furnariidae","Passeriformes","Aves","Chordata","Metazoa"
"Thryomanes","Certhiidae","Passeriformes","Aves","Chordata","Metazoa"
"Thryonomys","Thryonomyidae","Rodentia","Mammalia","Chordata","Metazoa"
"Thryophilus","Certhiidae","Passeriformes","Aves","Chordata","Metazoa"
"Thryorchilus","Certhiidae","Passeriformes","Aves","Chordata","Metazoa"
"Thryothorus","Certhiidae","Passeriformes","Aves","Chordata","Metazoa"
"Thryssa","Engraulidae","Clupeiformes","Actinopteri","Chordata","Metazoa"
"Thunnus","Scombridae","Scombriformes","Actinopteri","Chordata","Metazoa"
"Thylacinus","Thylacinidae","Dasyuromorphia","Mammalia","Chordata","Metazoa"
"Thylamys","Didelphidae","Didelphimorphia","Mammalia","Chordata","Metazoa"
"Thylogale","Macropodidae","Diprotodontia","Mammalia","Chordata","Metazoa"
"Thymallus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Metazoa"
"Thynnichthys","Cyprinidae","Cypriniformes","Actinopteri","Chordata","Metazoa"
"Thyroptera","Thyropteridae","Chiroptera","Mammalia","Chordata","Metazoa"
"Thyrsites","Gempylidae","Scombriformes","Actinopteri","Chordata","Metazoa"
"Thyrsitoides","Gempylidae","Scombriformes","Actinopteri","Chordata","Metazoa"
"Thysanactis","Stomiidae","Stomiiformes","Actinopteri","Chordata","Metazoa"
"Thysanichthys","Scorpaenidae","Perciformes","Actinopteri","Chordata","Metazoa"
"Thysanophrys","Platycephalidae","Perciformes","Actinopteri","Chordata","Metazoa"
"Thysochromis","Cichlidae","Cichliformes","Actinopteri","Chordata","Metazoa"
"Tiaris","Thraupidae","Passeriformes","Aves","Chordata","Metazoa"
"Tiaroga","Leuciscidae","Cypriniformes","Actinopteri","Chordata","Metazoa"
"Tichodroma","Sittidae","Passeriformes","Aves","Chordata","Metazoa"
"Tickellia","Sylviidae","Passeriformes","Aves","Chordata","Metazoa"
"Tigrigobius","Gobiidae","Gobiiformes","Actinopteri","Chordata","Metazoa"
"Tigriornis","Ardeidae","Pelecaniformes","Aves","Chordata","Metazoa"
"Tigrisoma","Ardeidae","Pelecaniformes","Aves","Chordata","Metazoa"
"Tijuca","Cotingidae","Passeriformes","Aves","Chordata","Metazoa"
"Tilapia","Cichlidae","Cichliformes","Actinopteri","Chordata","Metazoa"
"Tilesina","Agonidae","Perciformes","Actinopteri","Chordata","Metazoa"
"Tiliqua","Scincidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Tilmatura","Trochilidae","Apodiformes","Aves","Chordata","Metazoa"
"Tilodon","Kyphosidae","Centrarchiformes","Actinopteri","Chordata","Metazoa"
"Timalia","Timaliidae","Passeriformes","Aves","Chordata","Metazoa"
"Timeliopsis","Meliphagidae","Passeriformes","Aves","Chordata","Metazoa"
"Timon","Lacertidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Tinamotis","Tinamidae","Tinamiformes","Aves","Chordata","Metazoa"
"Tinamus","Tinamidae","Tinamiformes","Aves","Chordata","Metazoa"
"Tinca","Tincidae","Cypriniformes","Actinopteri","Chordata","Metazoa"
"Tityra","Tyrannidae","Passeriformes","Aves","Chordata","Metazoa"
"Tlacuatzin","Didelphidae","Didelphimorphia","Mammalia","Chordata","Metazoa"
"Tlalocohyla","Hylidae","Anura","Amphibia","Chordata","Metazoa"
"Tmetothylacus","Motacillidae","Passeriformes","Aves","Chordata","Metazoa"
"Tocantinsia","Auchenipteridae","Siluriformes","Actinopteri","Chordata","Metazoa"
"Tockus","Bucerotidae","Bucerotiformes","Aves","Chordata","Metazoa"
"Todiramphus","Alcedinidae","Coraciiformes","Aves","Chordata","Metazoa"
"Todirostrum","Tyrannidae","Passeriformes","Aves","Chordata","Metazoa"
"Todus","Todidae","Coraciiformes","Aves","Chordata","Metazoa"
"Toenayar","Scincidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Tokudaia","Muridae","Rodentia","Mammalia","Chordata","Metazoa"
"Tolmomyias","Tyrannidae","Passeriformes","Aves","Chordata","Metazoa"
"Tolypeutes","Chlamyphoridae","Cingulata","Mammalia","Chordata","Metazoa"
"Tometes","Serrasalmidae","Characiformes","Actinopteri","Chordata","Metazoa"
"Tomeurus","Poeciliidae","Cyprinodontiformes","Actinopteri","Chordata","Metazoa"
"Tomicodon","Gobiesocidae","Blenniiformes","Actinopteri","Chordata","Metazoa"
"Tominanga","Telmatherinidae","Atheriniformes","Actinopteri","Chordata","Metazoa"
"Tomistoma","Gavialidae","Crocodylia",,"Chordata","Metazoa"
"Tomiyamichthys","Gobiidae","Gobiiformes","Actinopteri","Chordata","Metazoa"
"Tomocichla","Cichlidae","Cichliformes","Actinopteri","Chordata","Metazoa"
"Tomodon","Dipsadidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Tomopeas","Molossidae","Chiroptera","Mammalia","Chordata","Metazoa"
"Tomopterna","Pyxicephalidae","Anura","Amphibia","Chordata","Metazoa"
"Tonatia","Phyllostomidae","Chiroptera","Mammalia","Chordata","Metazoa"
"Tonkinomys","Muridae","Rodentia","Mammalia","Chordata","Metazoa"
"Tonlesapia","Callionymidae","Syngnathiformes","Actinopteri","Chordata","Metazoa"
"Topaza","Trochilidae","Apodiformes","Aves","Chordata","Metazoa"
"Tor","Cyprinidae","Cypriniformes","Actinopteri","Chordata","Metazoa"
"Torgos","Accipitridae","Accipitriformes","Aves","Chordata","Metazoa"
"Toromys","Echimyidae","Rodentia","Mammalia","Chordata","Metazoa"
"Toropuku","Diplodactylidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Torpedo","Torpedinidae","Torpediniformes","Chondrichthyes","Chordata","Metazoa"
"Torquigener","Tetraodontidae","Tetraodontiformes","Actinopteri","Chordata","Metazoa"
"Torrentophryne","Bufonidae","Anura","Amphibia","Chordata","Metazoa"
"Torreornis","Passerellidae","Passeriformes","Aves","Chordata","Metazoa"
"Tosana","Serranidae","Perciformes","Actinopteri","Chordata","Metazoa"
"Tosanoides","Serranidae","Perciformes","Actinopteri","Chordata","Metazoa"
"Tosarhombus","Bothidae","Pleuronectiformes","Actinopteri","Chordata","Metazoa"
"Totoaba","Sciaenidae",,"Actinopteri","Chordata","Metazoa"
"Touit","Psittacidae","Psittaciformes","Aves","Chordata","Metazoa"
"Toxabramis","Xenocyprididae","Cypriniformes","Actinopteri","Chordata","Metazoa"
"Toxicocalamus","Elapidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Toxicodryas","Colubridae","Squamata","Lepidosauria","Chordata","Metazoa"
"Toxodon","Toxodontidae","Notoungulata","Mammalia","Chordata","Metazoa"
"Toxorhamphus","Melanocharitidae","Passeriformes","Aves","Chordata","Metazoa"
"Toxostoma","Mimidae","Passeriformes","Aves","Chordata","Metazoa"
"Toxotes","Toxotidae",,"Actinopteri","Chordata","Metazoa"
"Traccatichthys","Nemacheilidae","Cypriniformes","Actinopteri","Chordata","Metazoa"
"Trachelochismus","Gobiesocidae","Blenniiformes","Actinopteri","Chordata","Metazoa"
"Tracheloptychus","Gerrhosauridae","Squamata","Lepidosauria","Chordata","Metazoa"
"Trachelyichthys","Auchenipteridae","Siluriformes","Actinopteri","Chordata","Metazoa"
"Trachelyopterichthys","Auchenipteridae","Siluriformes","Actinopteri","Chordata","Metazoa"
"Trachelyopterus","Auchenipteridae","Siluriformes","Actinopteri","Chordata","Metazoa"
"Trachemys","Emydidae","Testudines",,"Chordata","Metazoa"
"Trachicephalus","Synanceiidae","Perciformes","Actinopteri","Chordata","Metazoa"
"Trachidermus","Cottidae","Perciformes","Actinopteri","Chordata","Metazoa"
"Trachinocephalus","Synodontidae","Aulopiformes","Actinopteri","Chordata","Metazoa"
"Trachinops","Plesiopidae",,"Actinopteri","Chordata","Metazoa"
"Trachinotus","Carangidae","Carangiformes","Actinopteri","Chordata","Metazoa"
"Trachinus","Trachinidae","Perciformes","Actinopteri","Chordata","Metazoa"
"Trachipterus","Trachipteridae","Lampriformes","Actinopteri","Chordata","Metazoa"
"Trachischium","Colubridae","Squamata","Lepidosauria","Chordata","Metazoa"
"Trachonurus","Macrouridae","Gadiformes","Actinopteri","Chordata","Metazoa"
"Trachops","Phyllostomidae","Chiroptera","Mammalia","Chordata","Metazoa"
"Trachurus","Carangidae","Carangiformes","Actinopteri","Chordata","Metazoa"
"Trachyboa","Tropidophiidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Trachycephalus","Hylidae","Anura","Amphibia","Chordata","Metazoa"
"Trachycorystes","Auchenipteridae","Siluriformes","Actinopteri","Chordata","Metazoa"
"Trachydactylus","Gekkonidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Trachydoras","Doradidae","Siluriformes","Actinopteri","Chordata","Metazoa"
"Trachyglanis","Amphiliidae","Siluriformes","Actinopteri","Chordata","Metazoa"
"Trachylepis","Scincidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Trachyphonus","Lybiidae","Piciformes","Aves","Chordata","Metazoa"
"Trachypithecus","Cercopithecidae","Primates","Mammalia","Chordata","Metazoa"
"Trachypoma","Serranidae","Perciformes","Actinopteri","Chordata","Metazoa"
"Trachyrhamphus","Syngnathidae","Syngnathiformes","Actinopteri","Chordata","Metazoa"
"Trachyrincus","Macrouridae","Gadiformes","Actinopteri","Chordata","Metazoa"
"Trachyscorpia","Sebastidae","Perciformes","Actinopteri","Chordata","Metazoa"
"Trachystoma","Mugilidae","Mugiliformes","Actinopteri","Chordata","Metazoa"
"Tragelaphus","Bovidae","Artiodactyla","Mammalia","Chordata","Metazoa"
"Tragopan","Phasianidae","Galliformes","Aves","Chordata","Metazoa"
"Tragulichthys","Diodontidae","Tetraodontiformes","Actinopteri","Chordata","Metazoa"
"Tragulus","Tragulidae","Artiodactyla","Mammalia","Chordata","Metazoa"
"Tramitichromis","Cichlidae","Cichliformes","Actinopteri","Chordata","Metazoa"
"Transancistrus","Loricariidae","Siluriformes","Actinopteri","Chordata","Metazoa"
"Transandinomys","Cricetidae","Rodentia","Mammalia","Chordata","Metazoa"
"Trapelus","Agamidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Travancoria","Balitoridae","Cypriniformes","Actinopteri","Chordata","Metazoa"
"Traversia","Acanthisittidae","Passeriformes","Aves","Chordata","Metazoa"
"Tregellasia","Petroicidae","Passeriformes","Aves","Chordata","Metazoa"
"Tremarctos","Ursidae","Carnivora","Mammalia","Chordata","Metazoa"
"Trematocara","Cichlidae","Cichliformes","Actinopteri","Chordata","Metazoa"
"Trematochromis","Cichlidae","Cichliformes","Actinopteri","Chordata","Metazoa"
"Trematocranus","Cichlidae","Cichliformes","Actinopteri","Chordata","Metazoa"
"Trematomus","Nototheniidae","Perciformes","Actinopteri","Chordata","Metazoa"
"Treron","Columbidae","Columbiformes","Aves","Chordata","Metazoa"
"Tretanorhinus","Dipsadidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Tretioscincus","Gymnophthalmidae","Squamata","Lepidosauria","Chordata","Metazoa"
"Triacanthodes","Triacanthodidae","Tetraodontiformes","Actinopteri","Chordata","Metazoa"
"Triacanthus","Triacanthidae","Tetraodontiformes","Actinopteri","Chordata","Metazoa"
"Triaenodon","Carcharhinidae","Carcharhiniformes","Chondrichthyes","Chordata","Metazoa"
"Triaenops","Rhinonycteridae","Chiroptera","Mammalia","Chordata","Metazoa"
"Triakis","Triakidae","Carcharhiniformes","Chondrichthyes","Chordata","Metazoa"
